VideoCapture_20220624-222350_1.jpg,situps_up,825.21497,267.79846,77.5872,840.43506,247.3583,44.401497,845.556,248.68274,44.57273,850.90735,250.17987,44.482906,837.25696,243.5348,113.64823,839.3603,241.85753,113.821625,841.42865,240.63554,113.33555,881.4875,261.24063,-46.325092,869.2036,247.26877,263.5892,840.57275,291.13986,44.080776,833.94965,286.25873,134.18785,892.99695,363.92593,-214.6142,912.74884,353.59732,465.44327,741.3881,346.73123,-163.89247,794.99475,334.10672,838.26544,851.951,250.58017,245.41783,864.9769,255.23254,1154.6218,866.1428,214.6506,259.53802,881.85486,233.46889,1209.4298,895.53796,230.56924,232.2204,898.2906,238.48317,1236.0679,890.62866,245.70105,250.44954,890.64435,248.18684,1168.0906,733.0004,665.01715,-238.34752,738.8374,658.812,238.96588,566.4412,403.86325,-294.9751,571.7115,402.44022,283.93024,446.65015,672.6952,-281.05096,501.9579,675.148,95.74248,464.013,731.49054,-263.40735,525.1934,727.3757,69.936775,327.46674,707.68066,-232.958,413.92163,741.3695,18.399757
VideoCapture_20220624-222353.jpg,situps_up,669.8441,220.7717,-11.231046,675.624,195.35623,-48.39441,678.5332,194.17899,-48.195206,681.82935,193.21432,-48.53641,675.34985,196.40506,11.979261,678.18787,195.73537,12.245442,681.14075,195.5791,12.406771,706.8055,196.91893,-119.498024,707.1536,199.66446,154.61124,684.8631,238.75137,-34.68659,683.52124,240.12024,45.24093,727.47504,298.88434,-232.83246,773.2792,288.0526,379.96088,579.19257,295.43277,-177.76604,684.92523,309.43164,698.9055,661.8879,209.57304,249.00404,709.6085,249.03368,1007.95764,675.4375,173.20103,256.76724,719.60144,231.764,1061.7759,704.42926,188.8242,235.19957,728.6008,238.68446,1081.796,703.99554,204.52428,246.6513,717.2676,251.41528,1017.60657,698.6889,701.18604,-257.57452,719.50903,673.188,257.80627,500.8856,430.05157,-365.30136,528.55084,373.87274,239.90657,471.7926,711.6826,-0.7833861,467.34674,694.40063,283.7622,512.6252,754.7103,45.84193,491.83273,746.70905,277.79343,367.88367,773.8133,135.17561,373.53928,774.3854,277.59918
VideoCapture_20220624-222356.jpg,situps_up,677.07874,201.81685,147.80644,688.5301,176.48843,104.16441,692.32025,176.23627,104.51644,696.43774,176.07562,104.44152,689.8388,175.3729,176.55275,693.7696,174.01236,176.69693,697.65027,173.16502,176.38127,726.8944,185.05777,-24.262335,728.2162,179.80925,304.62543,691.6118,225.56012,100.41436,691.18823,224.46086,195.82443,755.7387,294.93137,-213.17409,773.83954,287.63422,528.0358,567.035,284.2908,-174.40451,668.8894,277.9125,932.6563,669.09576,196.8782,322.01672,715.7919,206.97711,1319.8242,687.5053,163.43784,371.4502,725.59033,190.01997,1387.7931,720.03735,188.43391,335.82248,745.48254,200.18393,1425.6324,717.15106,205.55511,324.97574,735.74396,212.0516,1337.9504,718.1043,687.2274,-245.84967,723.33093,675.5878,246.27339,504.29935,412.08142,-280.89398,541.8064,417.84436,166.5003,440.67892,709.1947,-58.985477,463.2381,707.50006,112.8253,473.76587,764.5737,-22.697306,484.73798,758.2707,100.73296,321.4725,769.8601,15.153886,360.23566,784.06384,55.19964
VideoCapture_20220624-222357.jpg,situps_up,755.5326,205.6107,118.236786,767.2189,181.08754,79.42929,771.0594,179.74083,79.870186,775.1664,178.51793,79.77095,764.12524,184.38657,130.94823,765.5319,184.80669,130.87424,766.9265,185.70302,130.57445,799.25476,186.43774,-3.184894,787.6481,196.17062,232.12444,768.1847,225.35403,89.509445,761.9543,228.0024,158.31686,792.99945,280.01047,-161.07376,844.2149,302.82892,445.83005,579.0365,275.95453,66.737114,740.6112,316.81836,695.5509,635.8186,243.48221,635.29376,734.2159,272.74252,917.0112,642.0839,231.19649,643.66876,730.4861,265.56564,961.231,663.3394,238.42953,614.1709,741.76294,266.46844,966.8432,668.9824,248.03625,630.23413,736.524,275.06638,919.4394,725.3136,687.2691,-240.41852,749.5003,675.7713,240.5007,494.4992,413.6618,-299.13797,560.76733,412.0447,224.60794,400.24847,666.19653,-69.17296,455.70895,677.9282,211.22333,437.67917,722.1271,-34.328415,475.05814,725.4968,200.97318,256.67697,698.77374,-24.904507,336.40497,754.14935,151.00401
VideoCapture_20220624-222358.jpg,situps_up,725.3382,192.1904,18.851776,741.043,169.08774,-11.929772,745.5574,169.14905,-11.571875,750.3269,169.36984,-11.7492695,736.82135,168.01541,46.982574,738.2923,166.90108,47.10723,739.67926,166.33694,46.846184,774.322,180.6585,-57.14276,759.63983,175.54602,210.38109,736.2892,216.89844,0.037648235,729.495,214.80211,77.187706,758.0961,286.2456,-256.18958,805.43726,302.88144,499.338,542.8392,254.19672,-115.27557,664.98047,293.64673,897.29596,671.8059,179.56612,466.19055,720.43616,194.22025,1358.7771,681.93097,151.08405,487.35358,727.40533,167.60822,1418.2949,724.7314,174.96782,434.65503,753.4379,178.04861,1468.579,729.5251,192.35513,458.08884,745.3941,191.08606,1379.4165,706.7637,678.83,-266.16544,736.87616,671.7929,266.90192,476.63885,403.37677,-253.5605,549.52136,418.12296,227.3904,399.43475,704.65985,-87.06946,435.52094,698.2601,161.77351,435.604,771.40436,-56.480587,454.11313,755.425,146.13393,263.99445,738.95483,-27.621155,305.45154,756.25104,108.99458
VideoCapture_20220624-222359.jpg,situps_up,720.75757,177.34396,50.31149,736.005,155.0053,12.174646,739.6295,155.6321,12.52031,743.4883,156.44522,12.501881,735.2054,153.12416,74.01015,738.06793,151.7803,74.152016,740.88525,150.99553,73.821846,766.9734,171.98596,-72.92654,763.0,163.19374,207.32312,729.2946,204.49512,19.131474,726.2335,201.2746,100.30137,756.45996,286.54434,-251.5026,799.3156,280.67496,469.89075,566.47473,249.5101,-166.50323,665.6522,231.85149,896.83997,664.31415,176.93314,373.4357,721.21735,175.52031,1324.0463,676.0936,146.79478,408.0302,732.15393,160.79005,1387.1212,712.5486,169.87502,369.91733,754.3447,175.24524,1415.7031,714.3921,186.38187,371.23862,740.2254,186.17513,1337.3005,699.7787,681.01666,-258.4728,724.51434,665.41223,259.01065,470.98233,401.7156,-287.67584,554.14215,400.72385,218.09663,384.55762,699.9537,-114.98794,436.81848,690.1063,122.32148,419.15524,764.41406,-87.41921,453.25925,744.23334,102.175156,252.07532,739.8966,-87.00887,324.75424,761.6867,59.476025
VideoCapture_20220624-222400.jpg,situps_up,760.22003,191.73027,23.112787,782.23486,170.44957,3.179413,790.00214,171.92587,3.23714,797.92755,173.59538,3.1603715,769.6136,166.13031,66.26358,767.8463,163.74094,66.30647,765.99866,161.86299,66.125725,829.13385,190.08978,-25.4001,788.40216,172.91577,264.4942,780.38293,222.18658,5.474368,762.35675,215.26501,88.6363,834.0657,317.08228,-240.56845,818.5649,301.2816,488.14197,597.3952,305.2276,-62.195515,663.08563,306.76587,682.8897,723.6063,181.66127,465.6868,723.97473,231.7864,775.1939,735.8341,144.8747,474.6024,724.05945,209.99028,779.63995,775.12964,167.61755,419.37125,759.2986,224.29697,806.5414,775.82477,185.80879,458.06223,757.4992,235.8674,778.3291,720.7777,683.86426,-257.91162,718.9269,656.5403,258.54736,476.52478,385.3566,-270.61316,499.07422,372.7535,241.01195,328.21127,663.9427,-203.08391,434.80585,664.2044,117.54953,358.39545,729.8978,-178.46872,464.95093,714.1579,97.23489,181.45764,704.64026,-160.17099,322.36435,753.1854,53.595394
VideoCapture_20220624-222401.jpg,situps_up,731.55963,172.0011,65.30592,748.4434,153.70284,52.83475,755.05273,154.58925,52.86439,761.8212,155.61092,52.80996,736.7502,152.21129,115.09086,735.12726,151.13995,115.357346,733.4052,150.66338,115.14449,785.04785,173.76369,38.46442,747.1487,164.96342,327.8168,746.7445,200.05077,52.951405,730.23615,196.83849,135.83691,801.58246,295.36185,-181.46701,755.8911,284.8946,578.10565,595.2619,257.55347,-88.52816,615.0643,240.45053,942.4372,695.98364,161.36977,470.21344,720.9409,170.0773,1159.0779,702.66296,133.09044,510.29056,741.3183,157.86224,1175.4807,741.4186,159.73926,462.8904,775.6175,168.85448,1201.7665,743.323,173.66037,469.80078,762.1353,175.62294,1167.3202,701.5724,677.68524,-268.3166,680.20197,659.6576,269.26147,469.34988,367.99493,-305.6212,485.78442,366.15234,173.39136,354.57874,668.34546,-306.99945,377.83313,665.42456,-129.65683,388.0063,732.8673,-293.4645,402.13443,720.209,-169.84094,214.97792,733.4807,-311.28296,257.08273,751.3247,-254.45676
VideoCapture_20220624-222402.jpg,situps_up,725.03815,155.85303,-265.1302,751.2028,135.02031,-280.13535,760.1789,136.62143,-279.95435,769.3461,138.45709,-280.09354,734.90125,132.139,-211.88344,731.46936,130.75531,-211.60773,728.03015,129.9444,-211.63129,801.40625,160.78539,-244.7897,749.84827,148.57814,67.034744,746.301,189.3612,-253.58322,723.3318,183.79333,-164.09267,784.75854,291.89606,-430.82437,793.241,281.26288,393.97955,564.74695,265.65717,-399.41507,635.7086,264.5746,602.41077,671.0145,138.46768,99.16011,716.15344,191.33656,723.43866,681.8088,94.577866,107.838326,726.9003,174.11572,749.00543,721.44147,120.243774,77.54775,757.4071,186.1164,778.4177,722.6624,141.94109,102.02089,747.0178,197.34624,730.41095,676.7927,690.0128,-281.3488,691.2684,653.83203,281.7091,446.63602,399.93433,-331.11218,497.41574,378.74045,230.13937,333.21075,690.40607,-57.93165,362.58307,671.8908,257.80093,363.22882,756.9971,-17.501768,377.6729,732.32056,250.45718,197.59494,726.8846,18.268616,231.3843,729.4386,234.75737
VideoCapture_20220624-222403.jpg,situps_up,718.05884,162.59677,-144.79376,744.7507,141.79625,-149.03734,755.3729,143.19211,-149.02417,766.19385,144.75531,-149.1545,724.0528,138.71957,-80.42771,719.0866,136.93828,-80.28137,714.0892,135.7468,-80.43326,801.845,165.34212,-102.61141,735.56445,152.10658,216.1281,745.3974,194.9878,-133.42236,716.3997,188.9968,-42.405266,821.0457,303.22183,-321.02118,756.6223,286.72598,513.1818,573.88727,275.53412,-252.31741,572.0326,269.61386,659.3816,671.6689,119.13463,255.79147,682.6616,143.9174,579.06757,673.1921,75.724686,260.02454,698.0945,114.16702,554.2315,713.97363,102.01913,212.15288,740.9445,122.23219,582.6812,717.86755,122.90733,252.91806,734.88354,136.75829,577.36725,708.59247,686.7529,-268.51172,684.0787,653.7026,268.8831,453.30936,398.62088,-317.6051,473.26288,386.54822,148.14934,327.54755,683.8896,-188.08852,314.41403,668.5598,34.549034,356.0113,749.053,-164.54807,324.4677,729.11066,11.882769,192.08902,735.2512,-162.732,183.56706,730.0199,-55.70155
